PursuitID	Age	Gender	AgeNotes	SubjectType	InjuryType
6342	34	M - Male		Violator	Incapacitating Injury
6344	34	M - Male		Violator	No Injury
6347	34	F - Female		Violator Passengers	Possible Injury
6369	34	M - Male		Violator	No Injury
6494	34	M - Male		Violator	No Injury
6522	34	M - Male		Violator	No Injury
6525	34	M - Male		Violator	No Injury
6527	34	M - Male		Violator	No Injury
6547	34	F - Female		Violator	No Injury
6582	34	M - Male		Violator	No Injury
6644	34	M - Male		Violator	No Injury
6748	34	F - Female		Violator	No Injury
6757	34	M - Male		Violator	Fatal
6799	34	M - Male		Violator	No Injury
6808	34	M - Male		Violator	No Injury
7006	34	M - Male		Violator	No Injury
7023	34	M - Male		Violator	Unknown
7142	34	M - Male		Violator	No Injury
7159	34	M - Male		Violator	No Injury
7159	34	M - Male		Violator	No Injury
159	35	Male		Violator	No Injury
164	35	Male		Violator	No Injury
170	35	Male		Violator	No Injury
181	35	Male		Violator	No Injury
223	35	Male		Violator	No Injury
276	35	Female		Violator	No Injury
375	35	Male		Violator	No Injury
418	35	Male		Violator	No Injury
419	35	Male		Violator	No Injury
541	35	Male		Violator	No Injury
545	35	Male		Violator	No Injury
572	35	Male		Violator	Incapacitating Injury
596	35	Female		Violator Passengers	No Injury
625	35	Male		Violator	No Injury
792	35	Female		Violator	No Injury
898	35	FEMALE		Violator	No Injury
903	35	MALE		Violator Passengers	No Injury
964	35	MALE		Violator	No Injury
971	35	MALE		Violator	No Injury
1044	35	MALE		Violator	No Injury
1092	35	MALE		Violator	No Injury
1093	35	MALE		Violator	No Injury
1123	35	MALE		Party in Unrelated Vehicle	Incapacitating Injury
1140	35	MALE		Violator	No Injury
1140	35	FEMALE		Violator Passengers	No Injury
1157	35	FEMALE		Violator	No Injury
1158	35	FEMALE		Violator	No Injury
1241	35	FEMALE		Violator	Non-incapacitating Injury
1254	35	MALE		Violator	No Injury
1264	35	MALE		Violator	No Injury
1281	35	MALE		Violator Passengers	No Injury
1546	35	MALE		Violator	No Injury
1550	35	FEMALE		Violator Passengers	No Injury
1565	35	MALE		Violator	Incapacitating Injury
1688	35	MALE		Violator	No Injury
1697	35	MALE		Violator Passengers	No Injury
1726	35	MALE		Violator	No Injury
1754	35	FEMALE		Violator	No Injury
1778	35	MALE		Violator	No Injury
1857	35	MALE		Violator	No Injury
1933	35	MALE		Violator	Non-incapacitating Injury
1996	35	MALE		Violator	No Injury
2003	35	MALE		Violator	No Injury
2043	35	MALE		Violator	No Injury
2071	35	MALE		Violator	Non-incapacitating Injury
2072	35	MALE		Violator	Incapacitating Injury
2151	35	MALE		Violator Passengers	No Injury
2310	35	Male		Violator	No Injury
2334	35	Male		Violator	No Injury
2334	35	Male		Violator Passengers	No Injury
2350	35	Male		Violator	No Injury
2392	35	Male		Violator	No Injury
2396	35	Male		Violator	No Injury
2407	35	Male		Violator	No Injury
2503	35	Male		Violator	No Injury
2511	35	Male		Violator	No Injury
2549	35	Male		Violator	No Injury
2576	35	Male		Violator	No Injury
2601	35	Male		Violator Passengers	Unknown
2754	35	Male		Violator	Unknown
2778	35	Male		Violator	No Injury
2795	35	Male		Violator	Possible Injury
2821	35	Male		Violator	No Injury
2827	35	Female		Violator	Unknown
2898	35	Male		Violator	Possible Injury
2909	35	Male		Violator	No Injury
2927	35	Male		Violator	Possible Injury
2630	35	Male		Violator	Unknown
2957	35	Male		Violator	No Injury
2984	35	Male		Violator Passengers	No Injury
3013	35	Male		Violator	Unknown
3028	35	Male		Violator	Fatal
3100	35	Male		Violator	No Injury
3141	35	Male		Violator	Non-incapacitating Injury
3150	35	Female		Violator Passengers	No Injury
3168	35	Female		Violator	No Injury
3349	35	Male		Violator	No Injury
3367	35	Female		Violator Passengers	No Injury
3381	35	Male		Violator	No Injury
3415	35	Male		Violator	No Injury
3416	35	Male		Violator Passengers	No Injury
3443	35	Female		Violator	No Injury
3459	35	Male		Violator	No Injury
3527	35	Male		Violator	No Injury
3609	35	Male		Violator	No Injury
3618	35	Male		Violator	No Injury
3619	35	Male		Violator	No Injury
3656	35	Male		Violator	No Injury
3700	35	Male		Violator	No Injury
3704	35	Male		Violator	No Injury
3759	35	M - Male		Violator	No Injury
3767	35	M - Male		Violator	No Injury
3772	35	M - Male		Violator	No Injury
3772	35	F - Female		Violator Passengers	No Injury
3838	35	F - Female		Violator	No Injury
3852	35	M - Male		Violator	No Injury
3941	35	M - Male		Violator	No Injury
3946	35	M - Male		Violator	No Injury
3951	35	M - Male		Violator	No Injury
3956	35	F - Female		Violator Passengers	No Injury
4010	35	M - Male		Violator	No Injury
4018	35	M - Male		Violator	No Injury
4038	35	M - Male		Violator	Possible Injury
4333	35	M - Male		Violator	Non-incapacitating Injury
4339	35	M - Male		Violator	No Injury
4381	35	M - Male		Violator	No Injury
4402	35	M - Male		Violator	No Injury
4410	35	F - Female		Violator Passengers	No Injury
4425	35	M - Male		Violator Passengers	No Injury
4430	35	M - Male		Violator	No Injury
4469	35	M - Male		Violator	Possible Injury
4500	35	F - Female		Violator	No Injury
4587	35	M - Male		Violator Passengers	Possible Injury
4624	35	M - Male		Violator	No Injury
4707	35	F - Female		Violator	No Injury
4747	35	M - Male		Violator	No Injury
4804	35	F - Female		Violator	Unknown
4572	35	M - Male		Violator	No Injury
4848	35	F - Female		Violator	Non-incapacitating Injury
4932	35	M - Male		Violator Passengers	No Injury
4969	35	M - Male		Violator	Non-incapacitating Injury
5051	35	F - Female		Violator Passengers	Incapacitating Injury
5057	35	M - Male		Violator	No Injury
5097	35	M - Male		Violator Passengers	No Injury
5124	35	M - Male		Violator	Non-incapacitating Injury
5155	35	M - Male		Violator	No Injury
5204	35	M - Male		Violator	No Injury
5215	35	F - Female		Violator Passengers	No Injury
5224	35	M - Male		Violator	No Injury
5311	35	M - Male		Violator	No Injury
5327	35	M - Male		Violator	No Injury
5341	35	U - Unknown		Violator	Unknown
5354	35	M - Male		Violator	No Injury
5428	35	M - Male		Violator	No Injury
5438	35	M - Male		Violator	No Injury
5539	35	M - Male		Violator	Unknown
5599	35	M - Male		Violator	Unknown
5671	35	M - Male		Violator	Non-incapacitating Injury
5672	35	M - Male		Violator	No Injury
5705	35	M - Male		Violator	No Injury
5776	35	F - Female		Violator Passengers	No Injury
5793	35	F - Female		Violator	No Injury
5797	35	U - Unknown		Violator	No Injury
5845	35	M - Male		Violator	No Injury
5889	35	M - Male		Violator	No Injury
5919	35	M - Male		Party in Unrelated Vehicle	Non-incapacitating Injury
5984	35	M - Male		Violator	Unknown
6290	35	M - Male		Violator	No Injury
6394	35	M - Male		Violator	No Injury
6669	35	M - Male		Violator	Unknown
6681	35	M - Male		Violator	No Injury
6695	35	M - Male		Violator	No Injury
6719	35	M - Male		Violator	No Injury
6839	35	M - Male		Violator	Possible Injury
7135	35	M - Male		Violator	No Injury
74	36	Male		Violator	No Injury
109	36	Male		Violator	No Injury
152	36	Male		Violator	No Injury
171	36	Male		Violator Passengers	No Injury
206	36	Male		Violator	No Injury
249	36	Male		Violator	Possible Injury
286	36	Male		Violator	No Injury
287	36	Male		Violator	No Injury
394	36	Male		Violator	No Injury
454	36	Male		Violator	No Injury
455	36	Male		Violator	No Injury
516	36	Male		Violator	No Injury
537	36	Male		Violator	No Injury
546	36	Male		Violator	No Injury
635	36	Male		Violator	No Injury
651	36	Male		Violator Passengers	No Injury
731	36	Male		Violator	Possible Injury
811	36	MALE		Violator	Unknown
973	36	MALE		Violator	No Injury
988	36	MALE		Violator	No Injury
1131	36	MALE		Violator	No Injury
1151	36	MALE		Violator	No Injury
1228	36	MALE		Violator	No Injury
1272	36	FEMALE		Violator	No Injury
1290	36	MALE		Violator	No Injury
1318	36	FEMALE		Violator Passengers	No Injury
1371	36	Female		Violator	No Injury
1375	36	MALE		Violator	No Injury
1392	36	MALE		Violator	No Injury
1397	36	Male		Violator	Incapacitating Injury
1474	36	MALE		Violator Passengers	No Injury
1475	36	MALE		Violator	No Injury
1565	36	MALE		Violator	Incapacitating Injury
1625	36	MALE		Violator	No Injury
1689	36	MALE		Violator	No Injury
1857	36	FEMALE		Violator Passengers	No Injury
2024	36	MALE		Violator	No Injury
2040	36	MALE		Violator	No Injury
2072	36	FEMALE		Party in Unrelated Vehicle	Fatal
2339	36	Male		Violator Passengers	No Injury
2391	36	Female		Violator	No Injury
2436	36	Male		Violator Passengers	No Injury
2460	36	Male		Violator	No Injury
2467	36	Male		Violator	No Injury
2477	36	Male		Violator	No Injury
2496	36	Male		Violator	No Injury
2560	36	Male		Violator	No Injury
2580	36	Male		Violator	No Injury
2592	36	Male		Violator	Unknown
2605	36	Female		Violator	Unknown
2658	36	Male		Violator	No Injury
2707	36	Male		Violator	No Injury
2712	36	Female		Violator	No Injury
2744	36	Male		Violator	Unknown
2769	36	Male		Violator	No Injury
2776	36	Male		Violator	No Injury
2789	36	Male		Violator	No Injury
2792	36	Male		Violator Passengers	No Injury
2843	36	Male		Violator	No Injury
2890	36	Male		Violator	No Injury
2614	36	Male		Violator	Unknown
2953	36	Male		Violator	Possible Injury
2958	36	Male		Violator	No Injury
3006	36	Male		Violator	No Injury
3120	36	Male		Violator	No Injury
3124	36	Male		Violator	No Injury
3129	36	Male		Violator	No Injury
3156	36	Male		Violator Passengers	Unknown
3259	36	Male		Violator	No Injury
3280	36	Male		Violator	No Injury
3286	36	Female		Violator	Possible Injury
3292	36	Male		Violator	Possible Injury
3328	36	Male		Violator	No Injury
3347	36	Female		Violator	No Injury
3391	36	Male		Violator	No Injury
3414	36	Female		Violator	No Injury
3431	36	Male		Violator Passengers	No Injury
3556	36	Male		Violator	Unknown
3704	36	Female		Violator Passengers	No Injury
3727	36	M - Male		Violator	No Injury
3770	36	M - Male		Violator	No Injury
3787	36	M - Male		Violator	No Injury
3792	36	M - Male		Violator	No Injury
3799	36	M - Male		Violator	No Injury
3860	36	M - Male		Violator	No Injury
3894	36	M - Male		Violator Passengers	No Injury
3923	36	M - Male		Violator	No Injury
3956	36	M - Male		Violator	No Injury
4073	36	M - Male		Violator	No Injury
4148	36	M - Male		Violator	No Injury
4201	36	F - Female		Violator	No Injury
4252	36	M - Male		Violator	Possible Injury
4349	36	M - Male		Violator	No Injury
4457	36	M - Male		Violator	No Injury
4497	36	F - Female		Violator	Unknown
4587	36	F - Female		Violator	Non-incapacitating Injury
4613	36	M - Male		Violator	No Injury
4616	36	M - Male		Violator	Non-incapacitating Injury
4620	36	F - Female		Violator	No Injury
4605	36	F - Female		Violator Passengers	No Injury
4633	36	M - Male		Violator	No Injury
4966	36	F - Female		Violator	No Injury
4979	36	M - Male		Violator	Unknown
5052	36	M - Male		Violator	No Injury
5053	36	M - Male		Violator	No Injury
5054	36	M - Male		Violator	No Injury
5091	36	M - Male		Violator	Non-incapacitating Injury
5097	36	M - Male		Violator	Possible Injury
5175	36	M - Male		Violator	Possible Injury
5185	36	M - Male		Violator	No Injury
5346	36	M - Male		Violator	No Injury
5393	36	M - Male		Violator	No Injury
5408	36	M - Male		Violator	No Injury
5457	36	F - Female		Violator	Possible Injury
5470	36	M - Male		Violator	No Injury
5621	36	M - Male		Violator	No Injury
5625	36	M - Male		Violator	No Injury
5635	36	M - Male		Violator	No Injury
5642	36	M - Male		Violator	Unknown
5662	36	M - Male		Violator	No Injury
5715	36	M - Male		Violator	No Injury
5720	36	M - Male		Violator	Non-incapacitating Injury
5741	36	M - Male		Violator	Fatal
5749	36	M - Male		Violator	No Injury
5794	36	M - Male		Violator	No Injury
5827	36	M - Male		Violator	Non-incapacitating Injury
5845	36	M - Male		Violator Passengers	No Injury
5859	36	M - Male		Violator Passengers	Possible Injury
5863	36	M - Male		Violator	No Injury
5885	36	M - Male		Violator	Unknown
5926	36	M - Male		Violator	Unknown
5939	36	M - Male		Violator	No Injury
5945	36	M - Male		Violator Passengers	No Injury
6031	36	M - Male		Violator	No Injury
6061	36	M - Male		Violator	No Injury
6074	36	M - Male		Violator	No Injury
6091	36	F - Female		Violator Passengers	No Injury
6121	36	F - Female		Party in Unrelated Vehicle	Non-incapacitating Injury
6198	36	M - Male		Violator	Unknown
6230	36	M - Male		Violator	Unknown
6259	36	F - Female		Violator	No Injury
6427	36	M - Male		Violator	No Injury
6562	36	M - Male		Violator	No Injury
6802	36	M - Male		Violator	No Injury
6922	36	M - Male		Violator	No Injury
6926	36	M - Male		Violator Passengers	No Injury
6956	36	F - Female		Violator	No Injury
7129	36	M - Male		Violator Passengers	No Injury
7165	36	M - Male		Violator Passengers	No Injury
7189	36	M - Male		Violator	No Injury
154	37	Male		Violator	No Injury
238	37	Male		Violator	No Injury
268	37	Male		Violator	No Injury
306	37	Male		Violator	No Injury
442	37	Male		Violator	No Injury
443	37	Male		Violator	No Injury
499	37	Male		Violator	No Injury
552	37	Male		Violator	No Injury
881	37	MALE		Violator	No Injury
918	37	MALE		Violator	Unknown
975	37	MALE		Violator	No Injury
1027	37	MALE		Violator	No Injury
1186	37	MALE		Violator	No Injury
1240	37	MALE		Violator Passengers	No Injury
1249	37	MALE		Violator	No Injury
1257	37	MALE		Violator	No Injury
1292	37	MALE		Violator Passengers	No Injury
1302	37	MALE		Violator	No Injury
1310	37	FEMALE		Violator Passengers	No Injury
1353	37	MALE		Violator	No Injury
1355	37	MALE		Violator	No Injury
1377	37	FEMALE		Violator	No Injury
1003	37	MALE		Violator	Non-incapacitating Injury
1391	37	MALE		Violator	No Injury
1500	37	MALE		Violator	No Injury
1518	37	MALE		Violator	No Injury
1526	37	MALE		Violator	No Injury
1581	37	MALE		Violator Passengers	No Injury
1583	37	MALE		Violator	No Injury
1587	37	FEMALE		Violator	No Injury
1602	37	MALE		Violator	No Injury
1614	37	MALE		Violator	No Injury
1659	37	MALE		Violator	No Injury
1710	37	MALE		Violator	No Injury
1739	37	MALE		Violator	No Injury
1837	37	MALE		Violator Passengers	No Injury
1877	37	MALE		Violator	No Injury
1898	37	MALE		Violator Passengers	No Injury
1969	37	MALE		Violator	No Injury
1985	37	MALE		Violator	No Injury
2086	37	MALE		Violator	No Injury
2086	37	MALE		Violator Passengers	No Injury
2118	37	MALE		Violator	No Injury
2143	37	MALE		Violator	No Injury
2232	37	Male		Violator	No Injury
2259	37	Male		Violator	Possible Injury
2267	37	Male		Violator Passengers	No Injury
2269	37	Male		Violator	No Injury
2289	37	Male		Violator	No Injury
2339	37	Male		Violator Passengers	No Injury
2426	37	Male		Violator	Non-incapacitating Injury
2445	37	Male		Violator	Possible Injury
2559	37	Female		Violator Passengers	No Injury
2720	37	Male		Violator	Unknown
2906	37	Male		Violator	No Injury
2914	37	Male		Violator	No Injury
3037	37	Male		Violator	No Injury
3144	37	Male		Violator	Incapacitating Injury
3150	37	Male		Violator	Possible Injury
3208	37	Male		Violator	Unknown
3265	37	Male		Violator	No Injury
3270	37	Male		Violator	No Injury
3283	37	Male		Violator	No Injury
3345	37	Male		Violator	No Injury
3565	37	Male		Violator	No Injury
3591	37	Male		Violator	Possible Injury
3640	37	Male		Violator Passengers	Non-incapacitating Injury
3644	37	Male		Violator	No Injury
3660	37	Male		Violator Passengers	No Injury
3673	37	Male		Violator	No Injury
3680	37	Male		Violator	No Injury
3728	37	F - Female		Violator	No Injury
3741	37	M - Male		Violator	Unknown
3759	37	M - Male		Violator Passengers	No Injury
3955	37	M - Male		Violator	Possible Injury
3967	37	M - Male		Violator	No Injury
4036	37	M - Male		Violator	No Injury
4086	37	M - Male		Violator	Unknown
4116	37	F - Female		Violator	No Injury
4124	37	M - Male		Violator	Possible Injury
4173	37	F - Female		Violator	No Injury
4242	37	M - Male		Violator	No Injury
4270	37	M - Male		Violator	Unknown
4407	37	M - Male		Violator	No Injury
4428	37	M - Male		Violator Passengers	No Injury
4451	37	F - Female		Violator Passengers	No Injury
4459	37	M - Male		Violator	No Injury
4464	37	U - Unknown		Violator	Unknown
4558	37	M - Male		Violator	No Injury
4616	37	F - Female		Violator Passengers	No Injury
4659	37	F - Female		Violator Passengers	No Injury
4709	37	M - Male		Violator	No Injury
4755	37	M - Male		Violator	No Injury
4045	37	F - Female		Violator	No Injury
4900	37	M - Male		Violator	No Injury
4923	37	M - Male		Violator Passengers	No Injury
4923	37	F - Female		Violator Passengers	No Injury
4967	37	M - Male		Violator	No Injury
5005	37	M - Male		Violator	No Injury
5012	37	F - Female		Violator	No Injury
5112	37	M - Male		Violator	Non-incapacitating Injury
5132	37	M - Male		Violator	Non-incapacitating Injury
5259	37	M - Male		Violator	No Injury
5276	37	F - Female		Violator Passengers	No Injury
5338	37	M - Male		Violator	No Injury
5381	37	M - Male		Violator	No Injury
5417	37	M - Male		Violator	Non-incapacitating Injury
5508	37	M - Male		Violator	No Injury
5618	37	M - Male		Violator	No Injury
5904	37	M - Male		Violator Passengers	No Injury
5982	37	M - Male		Violator	Unknown
5993	37	F - Female		Violator	No Injury
6078	37	M - Male		Violator Passengers	No Injury
6151	37	F - Female		Violator	No Injury
6155	37	M - Male		Violator Passengers	Unknown
6196	37	M - Male		Violator	No Injury
6288	37	M - Male		Violator	No Injury
6308	37	M - Male		Violator	Unknown
6321	37	M - Male		Violator	Unknown
6330	37	M - Male		Violator	No Injury
6334	37	M - Male		Violator	No Injury
6368	37	M - Male		Violator	No Injury
6487	37	M - Male		Violator	No Injury
6526	37	M - Male		Violator	No Injury
6587	37	M - Male		Violator Passengers	No Injury
6626	37	M - Male		Violator	No Injury
6636	37	M - Male		Violator	No Injury
6802	37	M - Male		Violator Passengers	No Injury
6849	37	M - Male		Violator	No Injury
6880	37	M - Male		Violator Passengers	Possible Injury
6880	37	F - Female		Violator Passengers	Possible Injury
6888	37	M - Male		Violator Passengers	Possible Injury
6913	37	M - Male		Violator	No Injury
