COUNTY,FacilityCarried,FeatureCrossed,BridgeNbr,DefStat,SuffRate,ADT,DIST,LENGTH,YrBuilt,InspectAgency,OWNER
MOWER,CR 61,WOLF CREEK,95186,ADEQ,98.90,520.00,6,57,1985,MOWER COUNTY,COUNTY
MOWER,CSAH 1,I 90, 9705,ADEQ,98.00,430.00,6,268,1961,DISTRICT 6,STATE
MOWER,CSAH 1,CEDAR RIVER,50504,S.D.,61.20,510.00,6,113,1961,MOWER COUNTY,COUNTY
MOWER,CSAH 1,N BR ROOT RIVER,50510,S.D.,65.80,440.00,6,93,1965,MOWER COUNTY,COUNTY
MOWER,CSAH 1,STREAM,50J35,ADEQ,97.80,510.00,6,36,2000,MOWER COUNTY,COUNTY
MOWER,CSAH 11,UPPER IOWA RIVER, 4866,S.D.,52.30,230.00,6,39,1929,MOWER COUNTY,COUNTY
MOWER,CSAH 11,N BR UPPER IOWA RIVER,50J10,ADEQ,98.00,230.00,6,49,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 11,LITTLE IOWA RIVER,50J18,ADEQ,97.90,280.00,6,25,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 11,LITTLE IOWA RIVER,50J19,ADEQ,97.90,280.00,6,40,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 12,UPPER IOWA RIVER,50540,ADEQ,76.20,990.00,6,159,1977,MOWER COUNTY,COUNTY
MOWER,CSAH 12,STREAM,91394,ADEQ,96.20,1000.00,6,44,1977,MOWER COUNTY,COUNTY
MOWER,CSAH 13,I 90, 9507,ADEQ,92.70,345.00,6,224,1960,DISTRICT 6,STATE
MOWER,CSAH 13,ROSE CREEK,50515,S.D.,64.90,345.00,6,63,1968,MOWER COUNTY,COUNTY
MOWER,CSAH 13,DEER CREEK,50541,ADEQ,93.10,55.00,6,93,1977,MOWER COUNTY,COUNTY
MOWER,CSAH 14,UPPER IOWA RIVER, 7148,S.D.,51.80,1500.00,6,148,1955,MOWER COUNTY,COUNTY
MOWER,CSAH 14,LITTLE IOWA RIVER,50516,ADEQ,81.10,1350.00,6,75,1968,MOWER COUNTY,COUNTY
MOWER,CSAH 14,S BR ROOT RIVER,50J44,ADEQ,97.80,970.00,6,36,2001,MOWER COUNTY,COUNTY
MOWER,CSAH 15,I 90, 9706,ADEQ,95.80,355.00,6,273,1961,DISTRICT 6,STATE
MOWER,CSAH 15,ROBINSON CREEK,50J14,ADEQ,97.90,355.00,6,31,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 16,ROBERTS CREEK,50502,S.D.,66.30,490.00,6,62,1960,MOWER COUNTY,COUNTY
MOWER,CSAH 16,WOLF CREEK,50J42,ADEQ,99.90,580.00,6,32,2001,MOWER COUNTY,COUNTY
MOWER,CSAH 16,WOLF CREEK,50J76,ADEQ,99.90,580.00,6,26,2005,MOWER COUNTY,COUNTY
MOWER,CSAH 16(11TH ST),WOLF CREEK,50503,S.D.,62.80,2400.00,6,31,1960,MOWER COUNTY,COUNTY
MOWER,CSAH 19,ROSE CREEK,50509,ADEQ,96.90,440.00,6,81,1965,MOWER COUNTY,COUNTY
MOWER,CSAH 19,DOBBINS CREEK,50556,ADEQ,91.50,170.00,6,109,1979,MOWER COUNTY,COUNTY
MOWER,CSAH 19,I 90,50801,ADEQ,93.90,170.00,6,208,1963,DISTRICT 6,STATE
MOWER,CSAH 19,STREAM,91672,ADEQ,96.20,500.00,6,44,1978,MOWER COUNTY,COUNTY
MOWER,CSAH 19,STREAM,97414,ADEQ,98.00,170.00,6,28,1991,MOWER COUNTY,COUNTY
MOWER,CSAH 2,I 90, 9680,F.O.,96.00,220.00,6,229,1961,DISTRICT 6,STATE
MOWER,CSAH 2,CEDAR RIVER,50524,ADEQ,88.00,790.00,6,156,1971,MOWER COUNTY,COUNTY
MOWER,CSAH 2,BEAR CREEK,50525,ADEQ,93.00,330.00,6,81,1972,MOWER COUNTY,COUNTY
MOWER,CSAH 2,STREAM,50J04,ADEQ,98.00,590.00,6,33,1995,MOWER COUNTY,COUNTY
MOWER,CSAH 20,I 90, 9506,ADEQ,92.80,165.00,6,201,1960,DISTRICT 6,STATE
MOWER,CSAH 20,ROSE CREEK,50J06,ADEQ,98.00,165.00,6,42,2000,MOWER COUNTY,COUNTY
MOWER,CSAH 20,STREAM,89228,S.D.,27.20,210.00,6,33,1934,MOWER COUNTY,COUNTY
MOWER,CSAH 21,DITCH,92138,S.D.,68.80,485.00,6,25,1967,MOWER COUNTY,COUNTY
MOWER,CSAH 23,TURTLE CREEK, 7048,S.D.,57.20,2400.00,6,124,1955,MOWER COUNTY,COUNTY
MOWER,CSAH 24,ROBERTS CREEK,50J37,ADEQ,98.90,410.00,6,31,2000,MOWER COUNTY,COUNTY
MOWER,CSAH 24,DOBBINS CREEK,50J75,ADEQ,99.90,410.00,6,41,2005,MOWER COUNTY,COUNTY
MOWER,CSAH 25,STREAM, 2227,S.D.,56.80,960.00,6,25,1958,MOWER COUNTY,COUNTY
MOWER,CSAH 25,RED CEDAR RIVER,50507,S.D.,48.10,215.00,6,126,1963,MOWER COUNTY,COUNTY
MOWER,CSAH 25,CEDAR RIVER,50517,ADEQ,84.00,1150.00,6,200,1968,MOWER COUNTY,COUNTY
MOWER,CSAH 25,TRIB TO CEDAR RIVER,50J31,ADEQ,97.90,445.00,6,20,2000,MOWER COUNTY,COUNTY
MOWER,CSAH 28,CEDAR RIVER, 7232,ADEQ,72.50,1250.00,6,184,1959,MOWER COUNTY,COUNTY
MOWER,CSAH 28,ORCHARD CRK,50J39,ADEQ,98.00,560.00,6,29,2000,MOWER COUNTY,COUNTY
MOWER,CSAH 29,CEDAR RIVER, 5368,S.D.,38.60,2950.00,6,178,1933,MOWER COUNTY,COUNTY
MOWER,CSAH 29,ROSE CREEK,50511,ADEQ,82.30,620.00,6,152,1966,MOWER COUNTY,COUNTY
MOWER,CSAH 29,STREAM,50547,ADEQ,85.70,1000.00,6,85,1979,MOWER COUNTY,COUNTY
MOWER,CSAH 3,ROSE CREEK,50J26,ADEQ,97.90,340.00,6,42,1999,MOWER COUNTY,COUNTY
MOWER,CSAH 3,S BR ROOT RIVER,97969,ADEQ,98.00,195.00,6,31,1994,MOWER COUNTY,COUNTY
MOWER,CSAH 4,STREAM,  738,S.D.,57.50,355.00,6,29,1917,MOWER COUNTY,COUNTY
MOWER,CSAH 4,STREAM, 2534,S.D.,61.00,85.00,6,27,1917,MOWER COUNTY,COUNTY
MOWER,CSAH 4,LITTLE CEDAR RIVER, 3141,S.D.,68.60,355.00,6,25,1963,MOWER COUNTY,COUNTY
MOWER,CSAH 4,STREAM, 4570,ADEQ,60.20,355.00,6,25,1926,MOWER COUNTY,COUNTY
MOWER,CSAH 4,ROSE CREEK, 7050,ADEQ,72.40,720.00,6,63,1957,MOWER COUNTY,COUNTY
MOWER,CSAH 4,CEDAR RIVER,50508,ADEQ,90.80,375.00,6,203,1965,MOWER COUNTY,COUNTY
MOWER,CSAH 4,ROSE CREEK,50528,ADEQ,99.30,720.00,6,93,1973,MOWER COUNTY,COUNTY
MOWER,CSAH 4,ORCHARD CREEK,50582,ADEQ,99.00,315.00,6,84,2001,MOWER COUNTY,COUNTY
MOWER,CSAH 4,STREAM,91673,ADEQ,96.30,85.00,6,26,1978,MOWER COUNTY,COUNTY
MOWER,CSAH 4,STREAM,92137,S.D.,49.00,355.00,6,31,1963,MOWER COUNTY,COUNTY
MOWER,CSAH 45,MURPHY CREEK, 6301,S.D.,68.40,4150.00,6,26,1927,MOWER COUNTY,COUNTY
MOWER,CSAH 45,I 90, 9180,F.O.,61.30,11200.00,6,143,1959,DISTRICT 6,STATE
MOWER,CSAH 46,STREAM, 5064,S.D.,30.80,1350.00,6,67,1931,MOWER COUNTY,COUNTY
MOWER,CSAH 46,STREAM, 5065,S.D.,21.20,1350.00,6,43,1931,MOWER COUNTY,COUNTY
MOWER,CSAH 46,STREAM, 5066,S.D.,30.40,320.00,6,44,1931,MOWER COUNTY,COUNTY
MOWER,CSAH 46,STREAM, 5067,S.D.,48.60,320.00,6,38,1931,MOWER COUNTY,COUNTY
MOWER,CSAH 46,STREAM, 6049,ADEQ,96.20,320.00,6,22,1931,MOWER COUNTY,COUNTY
MOWER,CSAH 46,I 90, 9504,F.O.,89.90,1350.00,6,186,1959,DISTRICT 6,STATE
MOWER,CSAH 5,CEDAR RIVER,50588,ADEQ,97.90,255.00,6,217,2007,MOWER COUNTY,COUNTY
MOWER,CSAH 5,OTTER CREEK,50J68,ADEQ,99.90,220.00,6,28,2003,MOWER COUNTY,COUNTY
MOWER,CSAH 5,WOODBURY CREEK,89212,S.D.,48.40,270.00,6,30,1939,MOWER COUNTY,COUNTY
MOWER,CSAH 6,CEDAR RIVER, 7091,S.D.,66.70,700.00,6,219,1953,MOWER COUNTY,COUNTY
MOWER,CSAH 6,STREAM,50505,S.D.,37.20,345.00,6,25,1961,MOWER COUNTY,COUNTY
MOWER,CSAH 6,OTTER CREEK,50530,ADEQ,98.90,455.00,6,93,1974,MOWER COUNTY,COUNTY
MOWER,CSAH 6,LITTLE CEDAR RIVER,50551,ADEQ,98.90,360.00,6,134,1982,MOWER COUNTY,COUNTY
MOWER,CSAH 6,STREAM,50J07,ADEQ,97.90,455.00,6,26,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 6,STREAM,50J08,ADEQ,97.90,455.00,6,27,1998,MOWER COUNTY,COUNTY
MOWER,CSAH 6,WOODBURY CREEK,50J24,ADEQ,97.80,550.00,6,34,1999,MOWER COUNTY,COUNTY
MOWER,CSAH 6,STREAM,97768,ADEQ,98.90,630.00,6,31,1994,MOWER COUNTY,COUNTY
MOWER,CSAH 7,STREAM, 4872,S.D.,31.80,220.00,6,32,1938,MOWER COUNTY,COUNTY
MOWER,CSAH 7,N BR ROOT RIVER,50513,ADEQ,84.90,220.00,6,75,1968,MOWER COUNTY,COUNTY
MOWER,CSAH 7,STREAM,50514,ADEQ,84.90,220.00,6,81,1967,MOWER COUNTY,COUNTY
MOWER,CSAH 7,LITTLE CEDAR RIVER,50519,ADEQ,78.70,680.00,6,113,1968,MOWER COUNTY,COUNTY
MOWER,CSAH 7,LITTLE CEDAR RIVER,50536,ADEQ,86.90,1150.00,6,81,1975,MOWER COUNTY,COUNTY
MOWER,CSAH 7,N BR ROOT RIVER,50542,ADEQ,91.00,220.00,6,81,1977,MOWER COUNTY,COUNTY
MOWER,CSAH 7,STREAM,89215,S.D.,66.10,1150.00,6,31,1958,MOWER COUNTY,COUNTY
MOWER,CSAH 8,N FK BEAR CREEK,50520,ADEQ,90.70,1300.00,6,75,1970,MOWER COUNTY,COUNTY
MOWER,CSAH 8,S FK BEAR CREEK,50576,ADEQ,97.60,1900.00,6,103,1995,MOWER COUNTY,COUNTY
MOWER,CSAH 8,UPPER IOWA RIVER,50585,ADEQ,97.90,550.00,6,130,2004,MOWER COUNTY,COUNTY
MOWER,CSAH 8,CARYS CREEK,50J57,ADEQ,99.80,1450.00,6,24,2003,MOWER COUNTY,COUNTY
MOWER,CSAH 9,N BR UPPER IOWA RIVER,93079,ADEQ,86.00,60.00,6,26,1974,MOWER COUNTY,COUNTY
MOWER,I 90,DOBBINS CREEK, 8929,S.D.,41.30,18800.00,6,31,1957,DISTRICT 6,STATE
MOWER,I 90,ROSE CREEK, 8963,ADEQ,56.30,11400.00,6,45,1959,DISTRICT 6,STATE
MOWER,I 90,ROSE CREEK, 8964,ADEQ,66.30,11400.00,6,46,1959,DISTRICT 6,STATE
MOWER,I 90,ROSE CREEK, 8965,ADEQ,73.90,11500.00,6,31,1960,DISTRICT 6,STATE
MOWER,I 90 EB,TWP RD & TURTLE CRK, 6808,S.D.,65.50,7700.00,6,243,1959,DISTRICT 6,STATE
MOWER,I 90 EB,CEDAR RIVER, 6869,ADEQ,91.40,11850.00,6,175,1958,DISTRICT 6,STATE
MOWER,I 90 EB,6TH ST NE, 9179,ADEQ,93.30,9750.00,6,122,1958,DISTRICT 6,STATE
MOWER,I 90 WB,TWP RD & TURTLE CRK, 6807,ADEQ,83.30,7700.00,6,243,1959,DISTRICT 6,STATE
MOWER,I 90 WB,CEDAR RIVER, 6868,ADEQ,90.40,11850.00,6,175,1958,DISTRICT 6,STATE
MOWER,I 90 WB,6TH ST NE, 9178,ADEQ,93.30,9750.00,6,122,1958,DISTRICT 6,STATE
MOWER,I 90 WB OFF RP,I 90, 9176,ADEQ,86.00,1530.00,6,415,1959,DISTRICT 6,STATE
MOWER,MN 105,I 90, 9183,ADEQ,78.30,6900.00,6,265,1959,DISTRICT 6,STATE
MOWER,MN 16,I 90, 9678,ADEQ,99.00,1750.00,6,280,1961,DISTRICT 6,STATE
MOWER,MSAS 105(4TH AV),CEDAR RIVER,50546,ADEQ,92.40,4550.00,6,212,1979,MOWER COUNTY,COUNTY
MOWER,MSAS 107,CEDAR RIVER,50518,ADEQ,76.50,1100.00,6,212,1968,MOWER COUNTY,COUNTY
MOWER,MSAS 117,CEDAR RIVER,50523,ADEQ,85.80,3650.00,6,201,1971,MOWER COUNTY,COUNTY
MOWER,MSAS 121,CEDAR RIVER,50501,F.O.,78.60,4650.00,6,173,1960,MOWER COUNTY,COUNTY
MOWER,MSAS 129,RED CEDAR RIVER,50512,F.O.,73.70,2050.00,6,247,1966,MOWER COUNTY,COUNTY
MOWER,MSAS 134(10TH ST),DOBBINS CREEK, 5229,S.D.,41.40,4200.00,6,100,1932,MOWER COUNTY,COUNTY
MOWER,MSAS 139,DOBBINS CREEK, 5063,S.D.,34.40,8300.00,6,154,1932,MOWER COUNTY,CITY
MOWER,MSAS 139,CEDAR RIVER, 5228,S.D.,51.00,9300.00,6,155,1932,MOWER COUNTY,CITY
MOWER,MSAS 144,I 90, 9177,ADEQ,77.50,5000.00,6,157,1958,DISTRICT 6,STATE
MOWER,MUN 12,OTTER CREEK,L5011,S.D.,44.00,40.00,6,62,1920,MOWER COUNTY,COUNTY
MOWER,MUN 14,STREAM,97407,ADEQ,99.00,47.00,6,45,1994,MOWER COUNTY,COUNTY
MOWER,MUN 269,DOBBINS CREEK, 8929Y,S.D.,70.90,650.00,6,31,1957,UNKNOWN,STATE
MOWER,MUN 279,DOBBINS CREEK, 8971,ADEQ,78.10,250.00,6,32,1959,MOWER COUNTY,COUNTY
MOWER,MUN 3,SCHWERIN CREEK,L4980,ADEQ,64.70,50.00,6,24,1936,MOWER COUNTY,COUNTY
MOWER,MUN 47,DOBBINS CREEK, 8929X,S.D.,69.90,650.00,6,31,1957,UNKNOWN,STATE
MOWER,OTTER CREEK,585TH AVE (TWP 47),50J77,ADEQ,100.00,30.00,6,49,2004,MOWER COUNTY,COUNTY
MOWER,TAYLOR AVE (MUN 3),MURPHY CREEK,50J95,ADEQ,99.00,50.00,6,28,2007,MOWER COUNTY,COUNTY
MOWER,TH 105,WOODBURY CREEK, 4867,ADEQ,53.60,275.00,6,53,1931,DISTRICT 6,STATE
MOWER,TH 105,TURTLE CREEK, 5971,ADEQ,98.20,5600.00,6,134,1957,DISTRICT 6,STATE
MOWER,TH 105,TURTLE CREEK,50007,ADEQ,98.50,6900.00,6,156,1988,DISTRICT 6,STATE
MOWER,TH 105,ORCHARD CREEK,91570,ADEQ,96.80,730.00,6,62,1978,DISTRICT 6,STATE
MOWER,TH 105,ROBERTS CRK(JD DITCH 77),97515,ADEQ,98.60,530.00,6,27,1995,DISTRICT 6,STATE
MOWER,TH 16,STREAM, 6045,ADEQ,83.70,1700.00,6,23,1931,DISTRICT 6,STATE
MOWER,TH 16,STREAM, 6046,ADEQ,83.80,1750.00,6,33,1931,DISTRICT 6,STATE
MOWER,TH 16,STREAM, 6047,ADEQ,95.20,1750.00,6,22,1931,DISTRICT 6,STATE
MOWER,TH 16,DEER CREEK,50004,ADEQ,98.20,1700.00,6,234,1977,DISTRICT 6,STATE
MOWER,TH 56,DOBBINS CREEK, 6148,ADEQ,95.70,2300.00,6,40,1932,DISTRICT 6,STATE
MOWER,TH 56,WOLF CREEK, 6149,ADEQ,84.50,2300.00,6,33,1932,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 6324,ADEQ,95.90,2000.00,6,23,1929,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 6437,ADEQ,95.70,2300.00,6,27,1955,DISTRICT 6,STATE
MOWER,TH 56,ROBERTS CREEK, 6438,ADEQ,95.90,2000.00,6,33,1955,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 6439,ADEQ,95.90,2000.00,6,40,1955,DISTRICT 6,STATE
MOWER,TH 56,ROSE CREEK, 6468,ADEQ,76.10,2350.00,6,64,1950,DISTRICT 6,STATE
MOWER,TH 56,LITTLE CEDAR RIVER, 6469,ADEQ,72.10,2200.00,6,43,1948,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 6470,ADEQ,65.30,2950.00,6,43,1948,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 8487,ADEQ,96.60,1200.00,6,22,1940,DISTRICT 6,STATE
MOWER,TH 56,STREAM, 8489,ADEQ,86.50,1200.00,6,39,1940,DISTRICT 6,STATE
MOWER,TH 56,N BR UPPER IOWA RIVER, 8491,ADEQ,94.50,1200.00,6,33,1940,DISTRICT 6,STATE
MOWER,TH 56,I 90, 9505,ADEQ,85.80,2300.00,6,201,1959,DISTRICT 6,STATE
MOWER,TH 56,LITTLE CEDAR RIVER,50008,ADEQ,98.40,1600.00,6,104,1992,DISTRICT 6,STATE
MOWER,TH 56,UPPER IOWA RIVER,50009,ADEQ,98.70,1350.00,6,307,1992,DISTRICT 6,STATE
MOWER,TH 56,STREAM,91252,ADEQ,95.70,2300.00,6,32,1972,DISTRICT 6,STATE
MOWER,TH 56,N BR UPPER IOWA RIVER,95766,ADEQ,95.50,1200.00,6,69,1983,DISTRICT 6,STATE
MOWER,TH 56,TRIB TO UPPER IOWA R,97148,ADEQ,97.70,1350.00,6,42,1992,DISTRICT 6,STATE
MOWER,TH 56 FARM ENT,N BR UPPER IOWA R, 5905,S.D.,66.30,5.00,6,38,1940,DISTRICT 6,STATE
MOWER,TNSP RD 24,STREAM,50J61,ADEQ,98.00,50.00,8,31,2003,MOWER COUNTY,COUNTY
MOWER,TNSP TD 27,UPPER IOWA RIVER,50J59,ADEQ,98.00,50.00,6,42,2003,MOWER COUNTY,COUNTY
MOWER,TOWNSHIP RD 23,STREAM,50J54,ADEQ,100.00,25.00,6,28,2002,MOWER COUNTY,COUNTY
MOWER,TWNS 124,STREAM,50J56,ADEQ,100.00,20.00,6,62,2001,MOWER COUNTY,TWP
MOWER,TWNS 169,TRIB OF CAREY CREEK,50J45,ADEQ,100.00,30.00,6,32,2001,MOWER COUNTY,TWP
MOWER,TWNS 173,CARYS CREEK,50J43,ADEQ,100.00,34.00,6,24,2001,MOWER COUNTY,TWP
MOWER,TWNS 25,LITTLE IOWA RIVER,50J58,ADEQ,100.00,20.00,6,29,2001,MOWER COUNTY,TWP
MOWER,TWP 104,BEAR CREEK,50545,ADEQ,99.00,38.00,6,122,1978,MOWER COUNTY,COUNTY
MOWER,TWP 107,BEAR CREEK,50521,ADEQ,87.50,62.00,6,119,1970,MOWER COUNTY,COUNTY
MOWER,TWP 107,DEER CREEK,50527,ADEQ,97.00,57.00,6,93,1973,MOWER COUNTY,COUNTY
MOWER,TWP 107,S BR ROOT RIVER,50J36,ADEQ,98.00,50.00,6,29,2000,MOWER COUNTY,COUNTY
MOWER,TWP 107,JUD DITCH # 1,96677,ADEQ,98.00,28.00,6,40,1988,MOWER COUNTY,COUNTY
MOWER,TWP 107,CARYS CREEK,L5054,S.D.,52.50,44.00,6,52,1917,MOWER COUNTY,COUNTY
MOWER,TWP 109,N FK BEAR CREEK,L5055,S.D.,43.60,45.00,6,52,1916,MOWER COUNTY,COUNTY
MOWER,TWP 110,CARYS CREEK,95691,ADEQ,98.00,34.00,6,39,1985,MOWER COUNTY,COUNTY
MOWER,TWP 112,DEER CREEK,50571,ADEQ,98.00,54.00,6,81,1987,MOWER COUNTY,COUNTY
MOWER,TWP 112,N FK BEAR CREEK,50575,ADEQ,99.00,24.00,6,97,1993,MOWER COUNTY,COUNTY
MOWER,TWP 112,BEAR CREEK,50J73,ADEQ,100.00,30.00,6,58,2004,MOWER COUNTY,COUNTY
MOWER,TWP 112,JUD DITCH # 1,91974,ADEQ,99.00,10.00,6,23,1979,MOWER COUNTY,COUNTY
MOWER,TWP 114,CARYS CREEK,97841,ADEQ,99.00,24.00,6,29,1994,MOWER COUNTY,COUNTY
MOWER,TWP 118,ROBINSON CREEK,50J34,ADEQ,98.00,12.00,6,28,2000,MOWER COUNTY,COUNTY
MOWER,TWP 118,STREAM,97627,ADEQ,98.00,35.00,6,26,1992,MOWER COUNTY,COUNTY
MOWER,TWP 12,JUD DITCH # 1, 2542,S.D.,64.10,33.00,6,27,1917,MOWER COUNTY,COUNTY
MOWER,TWP 12,S BR ROOT RIVER,50569,ADEQ,99.00,37.00,6,118,1993,MOWER COUNTY,COUNTY
MOWER,TWP 12,S BR ROOT RIVER,L4982,ADEQ,73.40,21.00,6,30,1917,MOWER COUNTY,COUNTY
MOWER,TWP 122,STREAM, 2488,S.D.,61.20,12.00,6,43,1917,MOWER COUNTY,COUNTY
MOWER,TWP 123,STREAM,L5065,S.D.,69.00,16.00,6,32,1922,MOWER COUNTY,COUNTY
MOWER,TWP 124,STREAM, 2512,S.D.,59.20,20.00,6,33,1917,MOWER COUNTY,COUNTY
MOWER,TWP 125,STREAM,95349,ADEQ,99.00,19.00,6,39,1983,MOWER COUNTY,COUNTY
MOWER,TWP 127,TRIB OF N BR ROOT R,50J70,ADEQ,99.90,401.00,6,29,2003,MOWER COUNTY,COUNTY
MOWER,TWP 128,STREAM, 2517,S.D.,50.90,8.00,6,27,1917,MOWER COUNTY,COUNTY
MOWER,TWP 128,ROSE CREEK, 2518,S.D.,52.30,8.00,6,54,1917,MOWER COUNTY,COUNTY
MOWER,TWP 128,TRIB OF N BR ROOT R,50J69,ADEQ,99.90,401.00,6,29,2003,MOWER COUNTY,COUNTY
MOWER,TWP 128,N BR ROOT RIVER,L5071,S.D.,50.70,32.00,6,25,1918,MOWER COUNTY,COUNTY
MOWER,TWP 130,DOBBINS CREEK, 2506,S.D.,66.00,12.00,6,26,1917,MOWER COUNTY,COUNTY
MOWER,TWP 130,N BR DOBBINS CREEK,91967,ADEQ,96.30,12.00,6,54,1979,MOWER COUNTY,COUNTY
MOWER,TWP 131,N BR ROOT RIVER,97616,ADEQ,98.00,24.00,6,29,1993,MOWER COUNTY,COUNTY
MOWER,TWP 136,STREAM, 2483,S.D.,45.30,19.00,6,27,1917,MOWER COUNTY,COUNTY
MOWER,TWP 136,ROBERTS CREEK,L5081,S.D.,60.10,32.00,6,25,1925,MOWER COUNTY,COUNTY
MOWER,TWP 138,DITCH,91802,ADEQ,99.00,33.00,6,35,1982,MOWER COUNTY,COUNTY
MOWER,TWP 14,STREAM,  391,ADEQ,79.70,24.00,6,28,1941,MOWER COUNTY,COUNTY
MOWER,TWP 140,STREAM,96392,ADEQ,98.00,42.00,6,34,1987,MOWER COUNTY,COUNTY
MOWER,TWP 140,DITCH,L1949,S.D.,68.00,23.00,6,31,1962,MOWER COUNTY,COUNTY
MOWER,TWP 140,ROBERTS CREEK,L5087,S.D.,47.40,61.00,6,44,1916,MOWER COUNTY,COUNTY
MOWER,TWP 141,STREAM, 2474,ADEQ,61.40,24.00,6,23,1917,MOWER COUNTY,COUNTY
MOWER,TWP 141,STREAM, 2475,S.D.,60.60,24.00,6,27,1917,MOWER COUNTY,COUNTY
MOWER,TWP 141,ROBERTS CREEK,50557,ADEQ,98.00,49.00,6,147,1979,MOWER COUNTY,COUNTY
MOWER,TWP 146,DITCH,50J72,ADEQ,100.00,34.00,1,22,2004,MOWER COUNTY,COUNTY
MOWER,TWP 150,ROBINSON CREEK, 2496,S.D.,47.40,4.00,6,53,1917,MOWER COUNTY,COUNTY
MOWER,TWP 151,DEER CREEK,50538,ADEQ,91.10,50.00,6,93,1976,MOWER COUNTY,COUNTY
MOWER,TWP 157,ROSE CREEK,50J55,ADEQ,94.90,12.00,6,32,2002,MOWER COUNTY,COUNTY
MOWER,TWP 157,STREAM,L5094,S.D.,55.40,16.00,6,30,1925,MOWER COUNTY,COUNTY
MOWER,TWP 159,CEDAR RIVER,50543,ADEQ,76.30,72.00,6,226,1977,MOWER COUNTY,COUNTY
MOWER,TWP 162,WOLF CREEK,50J22,ADEQ,98.00,20.00,6,32,1999,MOWER COUNTY,COUNTY
MOWER,TWP 169,CARYS CREEK,L5096,ADEQ,80.80,26.00,6,27,1938,MOWER COUNTY,COUNTY
MOWER,TWP 173,STREAM,L5099,ADEQ,58.70,54.00,6,24,1936,MOWER COUNTY,COUNTY
MOWER,TWP 176,ROBINSON CREEK,50J33,ADEQ,98.00,50.00,6,30,2000,MOWER COUNTY,COUNTY
MOWER,TWP 178,STREAM, 1943,S.D.,56.20,40.00,6,50,1915,MOWER COUNTY,COUNTY
MOWER,TWP 179,STREAM,50555,ADEQ,82.70,24.00,6,69,1979,MOWER COUNTY,COUNTY
MOWER,TWP 18,ROSE CREEK,50539,ADEQ,96.30,29.00,6,100,1976,MOWER COUNTY,COUNTY
MOWER,TWP 19,LITTLE CEDAR RIVER,L4988,S.D.,54.20,16.00,6,33,1917,MOWER COUNTY,COUNTY
MOWER,TWP 199,STREAM,91395,ADEQ,97.30,40.00,6,26,1976,MOWER COUNTY,COUNTY
MOWER,TWP 199,DOBBINS CREEK,L5083,S.D.,37.00,36.00,6,25,1917,MOWER COUNTY,COUNTY
MOWER,TWP 208,STREAM,95328,ADEQ,97.30,22.00,6,27,1980,MOWER COUNTY,COUNTY
MOWER,TWP 209,SCHWERIN CREEK,50J28,ADEQ,98.00,80.00,6,28,1999,MOWER COUNTY,COUNTY
MOWER,TWP 209,ROSE CREEK,50J29,ADEQ,98.00,80.00,6,28,1999,MOWER COUNTY,COUNTY
MOWER,TWP 21,TRIB TO UPPER IOWA RIVER,50J20,ADEQ,98.00,10.00,6,24,1999,MOWER COUNTY,COUNTY
MOWER,TWP 215,STREAM,L5114,ADEQ,57.50,50.00,6,25,1923,MOWER COUNTY,COUNTY
MOWER,TWP 217,N BR UPPER IOWA RIVER,97220,ADEQ,99.00,26.00,6,25,1991,MOWER COUNTY,COUNTY
MOWER,TWP 22,DITCH, 1723,S.D.,49.10,15.00,6,26,1915,MOWER COUNTY,COUNTY
MOWER,TWP 220,STREAM,97842,ADEQ,99.00,50.00,6,26,1994,MOWER COUNTY,COUNTY
MOWER,TWP 220,STREAM,L5123,ADEQ,57.30,8.00,6,26,1926,MOWER COUNTY,COUNTY
MOWER,TWP 221,S FK BEAR CREEK,97180,ADEQ,98.00,46.00,6,54,1991,MOWER COUNTY,COUNTY
MOWER,TWP 225,DEER CREEK,50550,ADEQ,86.90,56.00,6,106,1979,MOWER COUNTY,COUNTY
MOWER,TWP 228,S BR ROOT RIVER,50J64,ADEQ,100.00,25.00,6,52,2004,MOWER COUNTY,COUNTY
MOWER,TWP 23,LITTLE IOWA RIVER, 2565,S.D.,53.10,24.00,6,28,1917,MOWER COUNTY,COUNTY
MOWER,TWP 230,LITTLE IOWA RIVER,50J32,ADEQ,98.00,12.00,6,28,1999,MOWER COUNTY,COUNTY
MOWER,TWP 237,UPPER IOWA RIVER,50563,ADEQ,92.20,40.00,6,119,1981,MOWER COUNTY,COUNTY
MOWER,TWP 24,STREAM,97422,ADEQ,98.00,34.00,6,22,1990,MOWER COUNTY,COUNTY
MOWER,TWP 240,STREAM,97421,ADEQ,99.00,26.00,6,22,1990,MOWER COUNTY,COUNTY
MOWER,TWP 240,JUD DITCH # 1,97840,ADEQ,99.00,25.00,6,31,1994,MOWER COUNTY,COUNTY
