"ID","NAME","TREASURER","ADDRESS1","ADDRESS2","CITY","STATE","ZIP","DESIGNATE","TYPE","PARTY","FILEFREQ","INTEREST","CONNECTED","CAND_ID","COMMCODE"
"C00427724","NEW JERSEY DEMOCRATIC VICTORY","Nichols, Peter D","196 West State Street",,"Trenton","NJ","08608","J","Q",,"T",,"New Jersey Democratic State Committee","S6NJ00289",
"C00427732","CHEMA FOR CONGRESS","FRED P HOPPEL","102 BEVERLY PLACE",,"DAYTON","OH","45419","P","H","DEM","T",,,"H6OH03159",
"C00427740","MIKE STAGG FOR CONGRESS LLC","BARBARA J CONNER","2851 JOHNSTON ST","BOX 521","LAFAYETTE","LA","70503","P","H","DEM","T",,,"H6LA07172",
"C00427765","59TH REPUBLICAN WARD EXECUTIVE COMMITTEE","PETER J WIRS","6145 GERMANTOWN AVE",,"PHILADELPHIA","PA","19144","U","X","REP","T",,"REPUBLICAN FEDERAL COMMITTEE OF PENNSY",,
"C00427773","DULLES AREA DEMOCRATS","ALLISON M DICKERT","PO BOX 10",,"HERNDON","VA","20172","U","N",,"Q",,,,
"C00427781","ONLINE LENDERS ALLIANCE POLITICAL ACTION COMMITTEE (OLA PAC)","T EDWARD ANFINSON","725 S EMERSON STREET",,"DENVER","CO","80209","U","N",,"M","T","ONLINE LENDERS ALLIANCE",,
"C00427799","ROY NIELSEN FOR CONGRESS COMMITTEE","ROY NIELSEN","4829 JACKSON AVE","PO BOX 101","ORANGE CITY","IA","51041","P","H","IND","Q",,,"H6IA05123",
"C00427807","KAREN CARTER FOR CONGRESS","Carter, Ken","1215 PRYTANIA ST SUITE 364A",,"NEW ORLEANS","LA","70130","P","H","DEM","Q",,,"H6LA02132",
"C00427815","YOUNG AMERICANS NOW POLITICAL ACTION COMMITTEE","NICHOLAS CAPEZZA","1718 M STREET NW SUITE 281",,"WASHINGTON","DC","20036","U","N",,"T",,,,
"C00427823","HELP ELECT AMERICA'S TEAM (HEAT PAC)","Broz, Randall Mr.","499 S. Capitol St., SW","Suite 422","Washington","DC","20003","U","Q",,"Q",,"None",,
"C00427849","REPLACEMENTS LTD PAC","GARY M PALMER","PO BOX 26029",,"GREENSBORO","NC","27420","U","N",,"Q","C","REPLACEMENTS LTD",,
"C00427856","SANTA BARBARA COUNTY DEMOCRATIC CENTRAL COMMITTEE PAC","Durkee, Kinde","1212 S VICTORY BLVD",,"BURBANK","CA","91502","U","X","DEM","M","T","None",,
"C00427864","CHRISTIAN FATHERS FOR CALIFORNIA","Williams, Steven H. Mr.","4573 E. Dayton",,"Fresno","CA","93726","U","N",,"Q",,"NONE",,
"C00427872","SACRAMENTO AREA VOTER EDUCATION & REGISTRATION - FEDERAL","Copeland, Rita","5429 Madison Avenue",,"Sacramento","CA","95841","U","N",,"T",,"None",,
"C00427880","ABSOTIVELY; POSILUTELY CLASSICALLY; AND OPERANTLY CONDITIONED AS OUR UNITED STATES PRESIDE","KIP LEE","7039 DAVID TRAIL",,"REDDING","CA","96001","A","P","LIB","T",,,"P20000055",
"C00427898","INDIAN AMERICAN REPUBLICAN PAC","Carlin, Robert","PO Box 2485",,"Springfield","VA","22152","U","N","REP","Q",,"None",,
"C00427906","VIRGINIA VICTORY 2006","JAMES TURPIN","607 14TH STREET NW 8TH FLOOR",,"WASHINGTON","DC","20005","J","Q",,"T",,"DEM PARTY OF VIRGINIA","S6VA00127",
"C00427922","VOTE BLUE - CENTRAL COAST","Conly, Helen","699 Larmier Ave",,"Oakview","CA","93002","U","N",,"Q",,"None",,
"C00427930","DEDICATED TO ESTABLISHING NATIONAL TEAMWORK PAC (DENT PAC)","NANCY H. WATKINS","610 S. BOULEVARD",,"TAMPA","FL","33606","U","Q",,"M",,"None",,
"C00427948","ALEXAKIS FOR CONGRESS","THOMAS T KOCH","1118 SPY GLASS DR",,"ARNOLD","MD","21012","P","H","DEM","Q",,,"H4MD01085",
"C00427955","FRIENDS OF CHRIS BOARDMAN","DONALD A FILAR","427 HAVERHILL ROAD",,"JOPPA","MD","21085","P","H","DEM","Q",,,"H6MD02187",
"C00427989","MONTANA SENATE VICTORY 2006","JOHN PATRICK ANDERSON","120 MARYLAND AVENUE NE",,"WASHINGTON","DC","20002","J","Q",,"T",,"MONTANA STATE DEMOCRATIC CENTRAL CMTE","S6MT00162",
"C00427997","DRAFT JOHN COMMITTEE INC, THE","Sandberg, Brian H.","PO Box 4781",,"Portland","ME","04112","U","N",,"T",,,,
"C00428003","IMPERATO FOR PRSIDENT 2008","Imperato, Daniel J","777 South Flagler Dr","Suite 800W","West Palm Beach","FL","33401","P","P",,"T",,,"P80002975",
"C00428045","BART'S BRIDGE PAC","ANN BARSTOW","817 9th Avenue, Second Floor","PO Box 1021","Menominee","MI","49858","U","Q",,"Q",,"NONE",,
"C00428052","MAJORITY COMMITTEE PAC--MC PAC","BRUNNI, CM","P.O. BOX 10134",,"BAKERSFIELD","CA","93389","U","Q",,"Q",,"NONE",,
"C00428060","DELEX SYSTEMS INCORPORATED PAC","COLIN SULLIVAN","1953 GALLOWS RD SUITE 700",,"VIENNA","VA","22182",,"N",,"Q","C","DELEX SYSTEMS INC",,
"C00428086","NOVAMED INC POLITICAL ACTION COMMITTEE","SCOTT T MACOMBER","980 NORTH MICHIGAN AVENUE STE 1620",,"CHICAGO","IL","60611",,"N",,"Q",,"NOVAMED INC",,
"C00428094","INTEGRAPAC OF INTEGRA TELECOM HOLDINGS INC.","C., Russell Merbeth","3213 Duke Street","Suite 246","Alexandria","VA","22314","U","Q",,"M","C","Integra Telecom Holdings Inc.",,
"C00428102","AMERIGROUP CORPORATION POLITICAL ACTION COMMITTEE (AMERIGROUP PAC)","Littel, John E.","4425 Corporation Lane",,"Virginia Beach","VA","23462","U","Q",,"M","C","AMERIGROUP CORPORATION",,
"C00428110","SPIRIT AEROSYSTEMS INC PAC","DANIEL R DAVIS","PO BOX 780008","MC K11 - 08","WICHITA","KS","67278",,"N",,"Q","C","SPIRIT AEROSYSTEMS INC",,
"C00428128","SONORA PROGRESSIVES","STEPHEN J MCCLURE","4155 E LA CIENEGA DRIVE",,"TUCSON","AZ","85712",,"N",,"A","T","NONE",,
"C00428136","SERGEANTS BENEVOLENT ASSOCIATION PAC FUND","ROBERT W JOHNSON","35 WORTH STREET",,"NEW YORK","NY","10013",,"N",,"A",,"SERGEANTS BENEVOLENT ASSOCIATION",,
"C00428144","ILLINOIS CONGRESSIONAL VICTORY COMMITTEE 2006","KEITH DAVIS","228 S WASHINGTON ST STE 115",,"ALEXANDRIA","VA","22314","J","Q",,"T",,"ILLINOIS REPUBLICAN PARTY","H6IL06117",
"C00428169","COMMITTEE TO ELECT ALBERT URESTI FOR US CONGRESS","ANNA MARIE HERNANDEZ","PO BOX 242072",,"SAN ANTONIO","TX","78224","P","H","DEM","T",,,"H6TX23125",
"C00428177","CHESTER T KELLEY FOR CONGRESS","LISA P BARKER","4021 GREENWOOD ROAD",,"SHREVEPORT","LA","71109","A","H","REP","T",,,"H6LA04088",
"C00428185","ROBINSON FOR CONGRESS","BROOKS, TED A Mr.","POST OFFICE BOX 1062",,"CAMBRIDGE","MD","21613","P","H",,"Q",,,"H6MD01205",
"C00428193","FRANK ENRIQUEZ FOR CONGRESS","PRESTON E HENRICHSON","4200-B N BICENTENNIAL",,"MCALLEN","TX","78504","P","H","DEM","T",,,"H6TX28058",
"C00428227","FIFTEEN SEATS","BONNIE CHANG","PO BOX 302",,"WYCOMBE","PA","18980","J","H",,"T",,,"H6PA08194",
"C00428235","OLLIE MCCLEAN CONGRESSIONAL CAMPAIGN 2006","EULENE INNISS","218 UTICA AVENUE",,"BROOKLYN","NY","11213","P","H","FRE","A",,,"H6NY11166",
"C00428243","WOMEN ELECTING LEADERS TO CHANGE THE HOUSE","ANNE T OBRIEN","2406 HINESBURG ROAD",,"RICHMOND","VT","05477",,"N",,"T",,"NONE",,
"C00428268","RIGHT TRACK PAC","HAL HYNEMAN","PO BOX 17325",,"JONESBORO","AR","72403",,"N",,"Q",,,,
"C00428276","COMMITTEE TO ELECT TROY CARTER FOR US CONGRESS","SANDRA PIGLIA","650 POYDRAS ST STE 2417",,"NEW ORLEANS","LA","70130","P","H","DEM","Q",,,"H2LA02032",
"C00428284","PIXTON FOR CONGRESS","ELIZABETH W MEREDITH","12006 SAWHILL BLVD",,"SPOTSLVANIA","VA","22553","P","H","IND","T",,,"H6VA01166",
"C00428292","RUSSELL FOR CONGRESS","JAMES RUSSELL","288 SHERMAN AVE",,"HAWTHORNE","NY","10532","P","H","REP","Q",,,"H6NY18153",
"C00428318","FRIENDS OF EUGENIA KORSAK ORDYNSKY","OLGA E MALTSEVA","8182 LARK BROWN ROAD SUITE 300",,"ELKRIDGE","MD","21075","P","H","REP","T",,,"H6MD03417",
"C00428326","TENANT IN COMMON ASSOCIATION (TICA) POLITICAL ACTION COMMITTEE","MARK G KOSANKE","TWO MERIDIAN PLAZA","10401 NORTH MERIDIAN ST SUITE 202","INDIANAPOLIS","IN","46290","U","N",,"Q","T","TENANT IN COMMON ASSOCIATION (TICA)",,
"C00428334","KAPPAC AKA KEEPING AFRICAN AMERICANS POLITICAL ACTION COMMITTEE","SAMUEL E MCCOY","7605 MORNINGSIDE DRIVE NW",,"WASHINGTON","DC","20012","U","N",,"Q",,"NONE",,
"C00428342","AUGIE BELTRAN FOR CONGRESS","MARIA CANDELARIA ""CANDIE"" BELTRAN","459 EAST MITCHELL STREET",,"SAN ANTONIO","TX","78210","P","H","DEM","T",,,"H6TX23158",
"C00428359","COMMITTEE TO ELECT RODGER GURK","RODGER GURK","3529 OPAL AVE SW",,"WYOMING","MI","49548","P","H","GRE","Q",,,"H6MI03164",
"C00428367","RICO DEMOCRATIC GOTV","JEFF TERRONEZ","PO BOX 3382",,"ROCK ISLAND","IL","61204","U","X","DEM","Q",,,,
"C00428375","GREATER OXNARD ORGANIZATION OF DEMOCRATS","JOSEPH D O'NEILL","510 PALM DRIVE",,"OXNARD","CA","93030","U","X","DEM","Q","T","VENTURA COUNTY DEMOCRATIC CENTRAL COMM",,
"C00428383","ALIMO PAC","MIKE BALLARD","2235 CONOWINGO ROAD",,"BEL AIR","MD","21015",,"N",,"T","T","ALIMO",,
"C00428391","REPUBLIC SERVICES INC. EMPLOYEES FOR BETTER GOVERNMENT PAC","Call, David M","18500 North Allied Way",,"Phoenix","AZ","85054","U","N",,"Q","C","Republic Services Inc. (fka Allied Was",,
"C00428409","FOUR CORNERS FEDERATED REPUBLICAN WOMEN-PAC","TERRELL L MOSBERGER","C/O 5400 EVERGREEN DRIVE",,"FARMINGTON","NM","87402","U","N",,"A","T","FOUR CORNERS FEDERATED REPUBLICAN WOME",,
"C00428417","COMMITTEE TO ELECT JEFF DAVIS PRESIDENT IN 2012","JEFF DAVIS","10910 JOHNSTON BLVD",,"SAINT HELEN","MI","48656","P","P","IND","Q",,,"P20001921",
"C00428425","CASH FOR CONGRESS","COLBELITA THOMAS","PO BOX 52525",,"SHREVEPORT","LA","71135","P","H","DEM","Q",,,"H6LA04054",
"C00428433","AXELA PAC","TARYN SIFAKIS","PO BOX 25604",,"ALEXANDRIA","VA","22313","U","N",,"T",,"NONE",,
"C00428441","PENNSYLVANIA HOUSE VICTORY 2006","GREGORY KALIK","607 14TH ST NW 7TH FL",,"WASHINGTON","DC","20005","J","H",,"T",,,"H6PA07105",
"C00428458","WASHINGTON 2006","JAY PETTERSON","607 14TH ST NW 7TH FL",,"WASHINGTON","DC","20005","J","Q","DEM","T",,"WASHINGTON STATE DEMOCRATIC CENT CMTE","S8WA00194",
"C00428474","2006 OPEN SEAT AND CHALLENGER FUND","DOUGLAS W ROBINSON","PO BOX 75103",,"WASHINGTON","DC","20013","J","N",,"T",,"NRSC","S6MD03201",
"C00428482","SEND BERNIE AND PETER TO WASHINGTON 2006","JOSEPH IAN SWEDISH","191 BANK STREET",,"BURLINGTON","VT","05401","J","H",,"T",,,"H6VT00160",
"C00428490","BOB LEVIS FOR CONGRESS","MELCHIOR LEONE","1200 PARKWAY DR",,"BROOKFIELD","WI","53005","P","H","GRN","T",,,"H6WI05094",
"C00428516","SAN DIEGO DEMOCRATIC CLUB-FEDERAL","Ward, Christopher","PO Box 33050",,"San Diego","CA","92163","U","X","DEM","M",,"None",,
"C00428524","REAL ESTATE INFORMATION PROFESSIONALS ASSOCIATION POLITICAL ACTION COMMITTEE (REIPA-PAC)","YIANNI PANTIS","PO BOX 3159",,"DURHAM","NC","27715","U","N",,"T","T","REAL ESTATE INFORMATION PROFESSIONALS",,
"C00428532","LUKIN GILLILAND FOR US CONGRESS COMMITTEE","ROBERT R PUENTE","901 NE LOOP 410 SUITE 909",,"SAN ANTONIO","TX","78209","P","H","DEM","T",,,"H6TX23141",
"C00428540","LPL HOLDINGS INC POLITICAL ACTION COMMITTEE (LPL PAC)","CHARLES WILLIAM MAHER","ONE BEACON STREET 22ND FLOOR",,"BOSTON","MA","02108",,"N",,"T","C","LPL HOLDINGS INC",,
"C00428557","COLOROFCHANGE.ORG PAC","Rucker, James","1076 S Van Ness Ave",,"San Francisco","CA","94110","U","N",,"Q","W","NONE",,
"C00428565","LOUISVILLE-JEFFERSON COUNTY DEMOCRATIC EXECUTIVE COMMITTEE","CHARLES HORTON","901 BARRET AVENUE",,"LOUISVILLE","KY","40204",,"Y","DEM","Q",,"KENTUCKY STATE DEMOCRATIC CENTRAL EXEC",,
"C00428573","RIGHTSENSE PAC","Walne, Austin","P.O. Box 16247",,"Knoxville","TN","37996","U","N",,"Q",,"None",,
"C00428581","IUOE LOCAL 965 PEF","MICHAEL D ZAHN","3520 E COOK STREET",,"SPRINGFIELD","IL","62703","U","Q",,"Q","L","INTERNATIONAL UNION OF OPERATING ENGIN",,
"C00428599","MERCER FOR PRESIDENT","LEE L MERCER JR","4928 Winnetka",,"Houston","TX","77021","P","P","DEM","Q",,,"P80003205",
"C00428607","FRIENDS OF JIM FAULKNER","PAUL DONOHUE","316 WARBURTON AVE",,"YONKERS","NY","10701","P","H","REP","A",,,"H6NY17148",
"C00428615","LAKE COUNTY DEMOCRATIC PARTY FEDERAL COMMITTEE","Couvall, Peter A.","709 NORTH AVENUE",,"WAUKEGAN","IL","60085","U","X","DEM","T",,"None",,
"C00428623","GOOGLE INC. GOOGLE NETPAC","Shelton, Johanna","1101 New York Ave NW","Second Floor","Washington","DC","20005","U","Q",,"Q","C","Google Inc.",,
"C00428631","WORKING FAMILIES PARTY OF AMERICA NAT'L CONGRESSIONAL CAMPAIGN COMMITTEE 2008","JOHN WHEELING","PO BOX 2652 FRANKLIN STREET",,"FORT BRAGG","CA","95437","U","X","OTH","T",,"WORKING FAMILIES PARTY OF AMERICA NATI",,
"C00428649","CT WORKING FAMILIES FEDERAL PAC D/B/A TAKE BACK CONGRESS CT","Noble, Deborah","621 FARMINGTON AVENUE",,"HARTFORD","CT","06105","U","X","OTH","M",,,,
"C00428664","GREEN SENATORIAL CAMPAIGN COMMITTEE","DAVID JETTE","134 N. 81st St.",,"Seattle","WA","98103","U","X","GRE","M",,,,
"C00428680","ADVANCED SOLUTIONS FOR TOMORROW INC PAC AKA ASFT INC PAC","PATRICK B NAGLE","295 WEST CROSSVILLE ROAD BLDG 200",,"ROSWELL","GA","30075",,"N",,"M","C","ADVANCED SOLUTIONS FOR TOMORROW INC",,
"C00428698","KUBBY FOR PRESIDENT","DOUG SCRIBNER","17415 OCEAN DR","28200 HWY 189 N-100","FORT BRAGG","CA","95437","P","P","LIB","T",,,"P00004671",
"C00428706","NORTHEAST TENNESSEE DEMOCRAT RESOURCE CENTER","JAMES W JONES","2250 NORTH ROAN STREET",,"JOHNSON CITY","TN","37601",,"N",,"Q",,"NONE",,
"C00428714","WESTERN STATES FOR FREEDOM","MATT NELSON","1029 S MAPLE AVE",,"TEMPE","AZ","85281",,"N",,"T",,,,
"C00428722","DUPAGE COUNTY DEMOCRATIC CENTRAL COMMITTEE","Jeffers, Robert","123 The Lane",,"Hinsdale","IL","60521",,"X","DEM","T",,"None",,
"C00428730","GLENDALE ALLIANCE","BILL NICOLL","3498 LINDA VISTA ROAD",,"GLENDALE","CA","91206",,"N",,"Q",,"NONE",,
"C00428748","FUELCELL TRANSPORT PAC","WENDY E SHUMWAY","200 VIOLET STREET SUITE 100",,"GOLDEN","CO","80401","U","Q",,"Q",,"NONE",,
"C00428755","WORKING FAMILIES PARTY OF NEVADA STATE COMMITTEE","J J WHEELING","4790 CAUGHLIN PKWY #204",,"RENO","NV","89509",,"X","OTH","T",,"WORKING FAMILIES PARTY OF AMERICA NATI",,
"C00428763","WORKING FAMILIES PARTY OF CALIF CAUCUS CMTE 2006","J J WHEELING","PO BOX 2652",,"FORT BRAGG","CA","95437",,"X","OTH","T",,"WORKING FAMILIES PARTY OF AMERICA NATI",,
"C00428771","ADRIAN DELEON FOR CONGRESS","AMANDA LEE GARCIA","503 SYPERT ST",,"CARRIZO SPRINGS","TX","78834","P","H","DEM","Q",,,"H6TX23166",
"C00428789","JEFF STEIN FOR CONGRESS","HARBAKSH CHHATWAL","5530 WISCONSIN AVE SUITE 1127",,"CHEVY CHASE","MD","20815","P","H","REP","T",,,"H6MD08440",
"C00428797","GEREIGHTY FOR CONGRESS","Gereighty, Heidi","2932 Ridgeway Dr.",,"Metairie","LA","70002","P","H","DEM","Q",,,"H6LA01183",
"C00428805","NEVADA VICTORY FUND 2006","JENNIFER MUELLER","607 14TH STREET NW 8TH FLOOR",,"WASHINGTON","DC","20005","J","N",,"T",,,"H6NV03022",
"C00428839","CONSERVATIVE PRINCIPLES PAC","Trimble-Ray, Ann","P.O. Box 100",,"Early","IA","50535","U","Q",,"Q",,"NONE",,
"C00428847","DAVID MORAN CAMPAIGN","MICHELE OCONNOR","RR1 BOX 20",,"AURORA","WV","26705","P","H","IND","T",,,"H6WV01061",
"C00428854","INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 295 PAC","ANGELO CORDISCO","61-04 MAURICE AVENUE",,"MASPETH","NY","11378",,"N",,"Q","L","INTERNATIONAL UNION OF OPERATING ENGIN",,
"C00428862","VOTE AGAINST VIOLENCE POLITICAL ACTION COMMITTEE","MELISSA SPILLER","1301 M Street NW","Apt. 730","Washington","DC","20005",,"N",,"T",,"NONE",,
"C00428870","VERMONT POLITICAL AWARENESS COMMITTEE","ROBERT J HOOPER","PO BOX 518","155 STATE STREET","MONTPELIER","VT","05601",,"N",,"Q","L","VERMONT STATE EMPLOYEES ASSOCIATION",,
"C00428888","CONCERNED BUILDERS OF TENNESSEE","WILLIAM H WATKINS III","6584 POPLAR AVENUE SUITE 200",,"MEMPHIS","TN","38138",,"N",,"T",,,,
"C00428896","DEUTSCHE BANK AMERICAS HOLDING CORP/TAUNUS CORP PAC AKA DEUTSCHE BANK AMERICAS PAC","TERRENCE COX","1399 NEW YORK AVENUE NW",,"WASHINGTON","DC","20005",,"N",,"M","C","TAUNUS CORPORATION",,
"C00428904","FAITH IN HEALTH CARE","LOIACONO, JOSEPH","P.O. BOX 213",,"ROCKVILLE CENTRE","NY","11571",,"N",,"Q",,,,
"C00428912","TONKON TORP PAC","Martson, William F. Jr.","888 SW Fifth Avenue","Suite 1600","Portland","OR","97204",,"N",,"Q","T","None",,
"C00428938","MICHIGAN CITIZENS FOR A SAFE ISRAEL","PATRICK ANDERSON","607 14TH STREET NW 8TH FLOOR",,"WASHINGTON","DC","20005","J","S",,"T",,,"S6RI00221",
"C00428961","PHILLIES 2008","CAROLYN MCMAHON","PO BOX 29",,"MONSON","MA","01057","P","P","LIB","M",,,"P80003080",
"C00428979","JJF MANAGEMENT SERVICES INC. POLITICAL ACTION COMMITTEE AKA FITZWAY FEDERAL PAC","Jernigan, Rose","11411 Rockville Pike",,"Rockville","MD","20895","U","N",,"A","C","JJF Management Services Inc.",,
"C00428987","REPRESENTATIVE FOR GOD YEHANNA JOAN MARY MALONE","YEHANNA JOAN MARY MALONE","1140 NORTH CAPITOL ST #504 NW",,"WASHINGTON","DC","20001","P","P","REP","Q",,,"P00003814",
"C00428995","CALIFORNIA DELEGATION ROMP","CHRISTOPHER J WARD","PO BOX 40385",,"WASHINGTON","DC","20016","J","H",,"T",,,"H8NM01174",
"C00429001","ADVANCE AMERICA CASH ADVANCE CENTERS INC POLITICAL ACTION COMMITTEE","Painter, Dustin J Mr.","135 N. Church Street",,"Spartanburg","SC","29306","U","Q",,"Q","C","Advance America Cash Advance Centers I",,
"C00429027","DAVID JONES FOR CONGRESS","MICHELLE KAY RUTLEDGE","9713 S SANTA MONICA BLVD STE 203",,"BEVERLY HILLS","CA","90210","P","H","REP","T",,,"H6CA30151",
"C00429050","WESTERN UNION COMPANY POLITICAL ACTION COMMITTEE, THE","Daly, Tim","12500 East Belford Avenue M1G",,"Englewood","CO","80112","U","Q",,"Q","C","Western Union Company",,
"C00429068","REEVES FOR HOUSE","JAMES W REEVES","401 Carter Sells Road",,"Johnson City","TN","37604","P","H","IND","T",,,"H6TN01479",
"C00429076","NORTH CAROLINA GREEN PARTY FEDERAL PAC","HART MATTHEWS","822 CHAMBERLAIN ST",,"RALEIGH","NC","27607","U","X",,"T",,,,
"C00429084","LEGACY COMMITTEE POLITICAL ACTION COMMITTEE; THE","JAMES V. LACY","30011 Ivy Glenn Drive, Ste 223",,"Laguna Niguel","CA","92677","U","Q",,"Q",,"NONE",,
"C00429092","HEARTCARE MIDWEST S.C. PAC","JEFFREY W SHELTON","5405 N KNOXVILLE AVENUE",,"PEORIA","IL","61614","U","N",,"T","C","HEARTCARE MIDWEST S.C.",,
"C00429118","THORIUM POWER PAC","DENNIS HAYS","8300 Greensboro Dr.","Suite 800","McLean","VA","22102","U","N",,"Q","C","THORIUM POWER",,
"C00429126","PROGRESSIVE DEMOCRATS OF THE EAST BAY","THOMAS J ELLSWORTH","PO BOX 6562",,"ALBANY","CA","94706",,"N",,"Q",,"NONE",,
"C00429159","TAVERN LEAGUE OF WISCONSIN INC FEDERAL PAC (WIS TAV PAC)","THOMAS A DAHLEN","2817 FISH HATCHERY ROAD",,"MADISON","WI","53713","U","N",,"Q",,"TAVERN LEAGUE OF WISCONSIN INC",,
"C00429167","CALVERT FOR CONGRESS CAMPAIGN","RYAN WARD","PO BOX 33697",,"SAN ANTONIO","TX","78265","P","H","IND","A",,,"H6TX21194",
"C00429175","MID-ATLANTIC LABORERS' POLITICAL LEAGUE","Meighan, Justin Mr.","12355 Sunrise Valley Drive","Suite 550","Reston","VA","20191","U","Q",,"Q","L","LABORERS' POLITICAL LEAGUE",,
"C00429183","COALITION FOR PUBLIC CHARTER SCHOOLS FEDERAL PAC N.Y. CHARTER SCHOOL ASSOCIATION","Phillips, William","121 State Street",,"Albany","NY","12207",,"N",,"A","T","NY CHARTER SCHOOLS ASSOCIATION",,
"C00429209","WORKING FAMILIES PARTY OF AMERICA NATIONAL COMMITTEE WORKING FAMILIES PARTY SENATORIAL COM","JJ WHEELING","PO BOX 2652 FRANKLIN ST",,"FORT BRAGG","CA","95437","U","X",,"T",,"WORKING FAMILIES PARTY OF AMERICA NATI",,
"C00429217","TEXAS PRODUCE ASSOCIATION TEXPAC","JOHN MCCLUNG","901 BUSINESS PARK DRIVE SUITE 500",,"MISSION","TX","78572","U","Q",,"Q","T","TEXAS PRODUCE ASSOCIATION PAC",,
"C00429225","TEAM BLUE","Jennifer Smith","10605 Concord Street-Ste. 202",,"Kensington","MD","20895","J","H","DEM","Q",,"Van Hollen for Congress","S6MD03177",
"C00429233","SUN CITY DEMOCRATS CLUB INFORMED MEMBER PAC OF TEXAS (IMPACT)","CLINTON B MCCUTCHEON","C/O CLINTON B. MCCUTCHEON","110 WARBLER WAY","GEORGETOWN","TX","78633","U","N",,"Q","T","NONE",,
"C00429241","FRIENDS OF CMU","DANIEL BOGE","PO BOX 1174",,"MT PLEASANT","MI","48804",,"N",,"Q",,"NONE",,
"C00429258","HAWAII PSYCHOLOGICAL PAC AKA HI PSYPAC","JILL OLIVEIRA","1001 BISHOP ST ABS TOWER STE 925",,"HONOLULU","HI","96813",,"N",,"Q",,,,
"C00429266","BIG SKY SENATE VICTORY","CHRIS KOOB","120 MARYLAND AVE NE",,"WASHINGTON","DC","20002","J","Q",,"T",,"MONTANA DEMOCRATIC PARTY/DSCC","S6MT00162",
"C00429282","HALLIWELL FOR CONGRESS","MICHAEL HALLIWELL","271 E COTATI AVE",,"COTATI","CA","94931","P","H","REP","Q",,,"H6CA06193",
"C00429290","LYDIA LEWIS 2006","T V BARNHART","6420 MURDOCH AVENUE",,"SAINT LOUIS","MO","63109","P","S",,"T",,,"S6MO00354",
"C00429308","VETERANS FOR NATIONAL SECURITY FOUNDATION FUND; THE","KYLE STELMA","669 SOUTH WASHINGTON STREET",,"ALEXANDRIA","VA","22314",,"N",,"A","T","VERTERANS FOR NATIONAL SECURITY FOUNDA",,
"C00429316","WORKING FAMILIES PARTY OF AMERICA NAT'L SENATORIAL 2006 CAMPAIGN COMMITTEE NAT'L COMMITTEE","JOHN WHEELING","203 N FRANKLIN STREET","PO BOX 2652","FORT BRAGG","CA","95437",,"X","OTH","T",,"WORKING FAMILIES PARTY OF AMERICA NAT'",,
"C00429324","BARTHOLOMEW FOR CONGRESS","TERRILL BOYKIN","828 ROYAL STREET #521",,"NEW ORLEANS","LA","70116","P","H","DEM","A",,,"H6LA02157",
"C00429340","JOE NEGRON FOR CONGRESS","NANCY H WATKINS","PO BOX 1816",,"STUART","FL","34995","P","H","REP","T",,,"H4FL16104",
"C00429365","GALVESTON COUNTY DEMOCRATIC PARTY","SAM MUNN","2802 ROSADELE",,"LA MARQUE","TX","77568",,"X","DEM","T",,"NONE",,
"C00429373","HERMANN WINKELMANN/WENKE FOR U S CONGRESS 4TH DISTRICT","HERMANN WINKELMANN","PO BOX 996",,"LAKEWOOD","NJ","08701","P","H","UNK","A",,,"H2NJ04132",
"C00429381","CYNTHIA THIELEN TO SENATE","SHARON M WONG","PO BOX 996",,"KAILUA","HI","96734","P","S",,"T",,,"S6HI00255",
"C00429399","UNITED DEMOCRATIC HEADQUARTERS FOR HOLLYWOOD WEST HOLLYWOOD AND BEVERLY HILLS","KINDE DURKEE","1212 S VICTORY BLVD",,"BURBANK","CA","91502",,"N",,"T",,"NONE",,
"C00429407","VOICES FOR CHANGE","Durkee, Kinde","1212 S VICTORY BLVD",,"BURBANK","CA","91502",,"N",,"T",,"NONE",,
"C00429415","OLANGEE O J BREECH FOR CONGRESS","JAMES BREECH","2109 COLONIAL DRIVE",,"LAPLACE","LA","70068","P","H","DEM","A",,,"H6LA03064",
"C00429423","LATINO CITIZENS FOR RESPECT","Mills, Gwen","P.O. Box 1871","#3","New Haven","CT","06508",,"N",,"Q",,"None",,
"C00429431","GRANT ROSTIG FOR CONGRESS COMMITTEE","GRANT ROSTIG","PO BOX 130",,"DALE","TX","78616","P","H","REP","T",,,"H6TX25146",
"C00429449","DEE HODGES FOR CONGRESS COMMITTEE","DEE HODGES","PO BOX 9821",,"BALTIMORE","MD","21284","P","H","REP","T",,,"H6MD02161",
"C00429456","SANTA BARBARA WOMEN'S POLITICAL COMMITTEE","MAHSHEED AYOUB","PO BOX 90618",,"SANTA BARBARA","CA","93190",,"N",,"Q",,"NONE",,
"C00429464","DEMOCRATS UNITED FOR PROGRESS","J SCOTT GRAF","PO BOX 805",,"GUALALA","CA","95445","U","N",,"Q","T","NONE",,
"C00429472","MASSACHUSETTS CONSERVATIVE POLITICAL ACTION COMMITTEE","STEVEN L LEVY","PO BOX 737",,"MARLBOROUGH","MA","01752","U","N",,"Q",,"NONE",,
"C00429480","YESTERDAY'S GONE INC","ELIZABETH SIBLEY","PO BOX 5552",,"CHARLOTTE","NC","28299",,"N",,"T",,"NONE",,
